subjectId	otherPartyId	duration	direction	date
10	6	39	Outgoing	2004-09-29 17:55:16.999999
10	2	44	Outgoing	2004-09-29 20:55:05.000004
10	2	22	Outgoing	2004-09-29 22:26:55.999996
10	6	15	Outgoing	2004-09-29 23:17:45.000004
10	6	198	Incoming	2004-09-30 12:43:27.000005
10	6	10	Outgoing	2004-09-30 17:16:26
10	6	9	Outgoing	2004-09-30 19:22:20.999999
10	6	539	Incoming	2004-09-30 23:17:55
10	6	14	Incoming	2004-10-01 13:34:12.000004
10	6	4	Incoming	2004-10-01 13:35:25.000001
10	2	0	Outgoing	2004-10-01 19:30:11.000004
10	6	28	Incoming	2004-10-01 20:39:29.999996
10	6	37	Outgoing	2004-10-02 10:28:18.999998
10	6	28	Outgoing	2004-10-02 11:57:17.999997
10	6	9	Outgoing	2004-10-02 12:51:48.999998
10	6	29	Outgoing	2004-10-02 13:31:09.000001
10	6	1	Outgoing	2004-10-02 13:41:41.999998
10	6	29	Outgoing	2004-10-02 14:57:37.999999
10	6	165	Incoming	2004-10-02 15:18:12.000005
10	6	0	Outgoing	2004-10-02 15:45:11.000004
10	6	32	Outgoing	2004-10-02 15:45:52.000003
10	6	0	Outgoing	2004-10-02 17:13:07.999997
10	6	7	Outgoing	2004-10-02 17:14:19.999999
10	6	66	Incoming	2004-10-02 17:14:42.999995
10	6	76	Outgoing	2004-10-02 18:04:07.000001
10	6	7	Outgoing	2004-10-02 18:22:27
10	6	30	Outgoing	2004-10-02 18:25:30.999997
10	6	42	Outgoing	2004-10-02 18:28:21.000001
10	6	6	Outgoing	2004-10-02 19:03:51.000004
10	6	8	Outgoing	2004-10-02 19:04:36.000002
10	6	7	Outgoing	2004-10-02 19:05:20.000004
10	6	7	Outgoing	2004-10-02 19:06:03.999997
10	6	7	Outgoing	2004-10-02 19:06:49.999999
10	6	7	Outgoing	2004-10-02 19:07:43.999998
10	6	37	Outgoing	2004-10-02 19:08:33.000004
10	6	60	Outgoing	2004-10-02 19:22:04
10	6	37	Outgoing	2004-10-02 19:24:54.999998
10	6	57	Incoming	2004-10-02 19:34:29.000003
10	6	145	Outgoing	2004-10-02 20:27:29.999999
10	6	67	Outgoing	2004-10-02 21:23:52.999996
10	6	74	Incoming	2004-10-02 21:41:31
10	2	167	Incoming	2004-10-03 21:36:41.000004
10	2	60	Outgoing	2004-10-04 00:53:32.999997
10	6	23	Incoming	2004-10-04 20:02:48.999995
10	2	831	Incoming	2004-10-05 02:43:49
10	6	74	Outgoing	2004-10-05 15:28:56.999996
10	6	31	Outgoing	2004-10-05 15:37:26.000002
10	6	59	Outgoing	2004-10-05 21:46:27.999999
10	6	28	Incoming	2004-10-05 21:51:50.000002
10	6	46	Incoming	2004-10-05 22:20:18.000002
10	2	8	Outgoing	2004-10-05 23:41:29.999999
10	2	498	Outgoing	2004-10-06 00:34:33.999999
10	6	18	Outgoing	2004-10-06 19:43:47.000004
10	2	51	Incoming	2004-10-06 21:37:43
10	2	66	Incoming	2004-10-07 01:42:48.999996
10	6	15	Outgoing	2004-10-07 21:39:41.000004
10	2	20	Outgoing	2004-10-07 22:46:04.000005
10	2	65	Incoming	2004-10-07 22:46:38.000002
10	6	8	Outgoing	2004-10-08 21:37:22.999998
10	6	40	Incoming	2004-10-10 21:17:34
10	6	92	Incoming	2004-10-11 13:08:22.999998
10	6	4	Outgoing	2004-10-12 21:44:29.000001
10	6	84	Incoming	2004-10-12 21:49:18.000002
10	6	75	Outgoing	2004-10-12 22:12:32.999999
10	2	994	Outgoing	2004-10-13 02:47:24
10	2	229	Incoming	2004-10-14 01:59:53.000004
10	2	18	Outgoing	2004-10-14 12:14:37.000004
10	6	60	Incoming	2004-10-14 15:56:36
10	6	8	Outgoing	2004-10-14 21:59:58.000001
10	6	7	Outgoing	2004-10-14 22:16:04.000002
10	6	34	Outgoing	2004-10-14 22:25:09.999997
10	2	10	Outgoing	2004-10-14 22:34:49.999999
10	2	23	Outgoing	2004-10-14 23:02:44.000002
10	2	78	Outgoing	2004-10-14 23:03:30.000004
10	2	363	Incoming	2004-10-15 00:39:02.000004
10	6	94	Incoming	2004-10-15 13:20:23.000005
10	6	50	Outgoing	2004-10-15 15:47:03
10	6	22	Outgoing	2004-10-15 18:49:55.000003
10	6	35	Outgoing	2004-10-15 21:46:24
10	2	20	Outgoing	2004-10-16 13:47:43.999996
10	6	34	Incoming	2004-10-16 14:13:35.999996
10	2	12	Outgoing	2004-10-16 17:17:17.999999
10	2	148	Incoming	2004-10-16 17:27:15
10	6	9	Outgoing	2004-10-16 20:57:32.999996
10	2	18	Outgoing	2004-10-17 12:39:56.999997
10	2	5	Outgoing	2004-10-17 13:11:22.999997
10	6	24	Outgoing	2004-10-17 15:23:20.999998
10	6	32	Outgoing	2004-10-17 15:32:55.999998
10	6	0	Incoming	2004-10-17 16:22:56
10	6	34	Outgoing	2004-10-17 16:23:16.000002
10	6	29	Incoming	2004-10-17 16:27:50.999999
10	6	7	Outgoing	2004-10-18 21:34:24.999998
10	6	6	Outgoing	2004-10-18 21:56:08.999996
10	6	8	Outgoing	2004-10-19 23:23:26.000005
10	2	27	Incoming	2004-10-21 00:15:31.999997
10	6	8	Outgoing	2004-10-22 20:36:53.000003
10	6	2	Outgoing	2004-10-22 21:44:57
10	6	55	Incoming	2004-10-22 21:46:07.999997
10	6	4	Incoming	2004-10-22 21:53:36.999995
10	6	157	Incoming	2004-10-24 14:15:06.999996
10	6	29	Incoming	2004-10-24 16:09:33
10	6	0	Incoming	2004-10-25 12:11:00.999999
10	6	63	Incoming	2004-10-25 21:07:31.000001
10	6	9	Outgoing	2004-10-26 12:58:14.999996
10	6	7	Outgoing	2004-10-27 20:38:48.999997
10	6	1	Outgoing	2004-10-28 21:31:59.000005
10	6	105	Incoming	2004-10-28 21:32:27.999999
10	6	7	Outgoing	2004-10-28 23:44:53.999999
10	6	87	Incoming	2004-10-28 23:45:21.999998
10	2	36	Outgoing	2004-10-28 23:47:40.000004
10	2	28	Incoming	2004-10-28 23:47:57.000002
10	2	40	Outgoing	2004-10-30 21:38:53.000002
10	2	86	Incoming	2004-11-01 03:06:31.000005
10	2	26	Outgoing	2004-11-03 01:06:31.000002
10	6	63	Incoming	2004-11-03 16:11:16.000005
10	6	11	Outgoing	2004-11-03 16:40:42.000001
10	2	84	Incoming	2004-11-07 16:43:06.999999
10	6	60	Outgoing	2004-11-07 21:21:16.000002
10	2	72	Outgoing	2004-11-11 20:01:21
10	2	1183	Incoming	2004-11-12 02:01:04.999996
10	6	122	Outgoing	2004-11-12 20:21:00.999997
10	2	521	Incoming	2004-11-13 20:14:10.999998
10	6	48	Incoming	2004-11-14 13:27:52.999998
10	6	25	Incoming	2004-11-14 15:20:00.999997
10	6	59	Incoming	2004-11-14 16:19:59.999999
10	6	82	Incoming	2004-11-14 16:25:44.000004
10	6	48	Incoming	2004-11-14 16:34:27.000004
10	6	40	Incoming	2004-11-14 16:49:12.999996
10	6	30	Incoming	2004-11-14 16:53:35.999997
10	6	59	Incoming	2004-11-14 16:58:39.999998
10	6	27	Incoming	2004-11-15 21:02:40.000001
10	6	0	Outgoing	2004-11-15 21:11:08.000001
10	6	97	Outgoing	2004-11-16 21:41:53.999996
10	6	46	Incoming	2004-11-16 22:03:16.999998
10	6	7	Outgoing	2004-11-16 22:05:15.000001
10	20	690	Outgoing	2004-11-16 22:36:57.000005
10	2	116	Incoming	2004-11-18 19:58:58.999996
10	2	49	Outgoing	2004-11-18 21:47:23.000002
10	2	17	Outgoing	2004-11-18 21:55:21.000005
10	2	3	Outgoing	2004-11-18 22:05:11.000003
10	20	8	Outgoing	2004-11-19 21:19:34.000002
10	6	36	Incoming	2004-11-19 23:34:23.000002
10	6	9	Outgoing	2004-11-19 23:35:28.000001
10	2	45	Incoming	2004-11-20 00:42:56.000002
10	20	27	Incoming	2004-11-21 00:27:19.999999
10	6	35	Incoming	2004-11-21 15:58:42.000001
10	6	11	Incoming	2004-11-21 16:13:17.000002
10	6	0	Incoming	2004-11-21 16:14:11.999995
10	6	0	Incoming	2004-11-21 16:14:24.000001
10	6	8	Outgoing	2004-11-22 21:05:34.999997
10	6	52	Incoming	2004-11-22 21:13:06.000005
10	6	0	Outgoing	2004-11-23 13:15:47.999998
10	2	184	Incoming	2004-11-23 15:44:51.999996
10	6	44	Outgoing	2004-11-23 16:05:48.999998
10	6	27	Outgoing	2004-11-23 16:26:58.000005
10	6	8	Incoming	2004-11-24 09:14:39.000003
10	6	18	Outgoing	2004-11-24 09:15:20.999997
10	6	71	Outgoing	2004-11-24 09:49:42.999997
10	6	31	Outgoing	2004-11-24 18:41:40.000002
10	20	237	Outgoing	2004-11-25 16:12:27.000002
10	20	52	Incoming	2004-11-25 17:26:17.000003
10	6	422	Outgoing	2004-11-26 09:29:55.000004
10	6	248	Incoming	2004-11-26 09:55:38.999997
10	20	88	Incoming	2004-11-26 10:15:34.000003
10	6	7	Outgoing	2004-11-26 10:17:38.000005
10	6	24	Outgoing	2004-11-26 10:18:06.000004
10	20	0	Outgoing	2004-11-26 16:56:37.000001
10	20	8	Outgoing	2004-11-26 16:58:08.999995
10	6	8	Outgoing	2004-11-26 20:19:37
10	6	36	Outgoing	2004-11-26 20:20:19.000003
10	6	7	Outgoing	2004-11-26 21:11:19.999996
10	6	0	Outgoing	2004-11-26 21:12:13.999995
10	6	43	Incoming	2004-11-27 15:13:55.000001
10	6	4	Incoming	2004-11-28 16:50:37.000003
10	6	0	Outgoing	2004-11-28 17:42:58.000005
10	6	165	Outgoing	2004-11-28 17:46:15.000002
10	6	94	Outgoing	2004-11-28 17:51:23.999996
10	6	11	Outgoing	2004-11-28 18:31:00.000003
10	6	27	Outgoing	2004-11-29 20:56:44
10	6	59	Incoming	2004-11-29 21:01:11.999995
10	6	153	Incoming	2004-12-01 00:53:39.000005
10	6	45	Incoming	2004-12-01 01:38:23.000001
10	2	16	Outgoing	2004-12-01 01:39:37.999996
10	6	12	Incoming	2004-12-01 01:44:56.999996
10	6	50	Incoming	2004-12-01 04:19:50.000003
10	2	335	Incoming	2004-12-02 00:39:30.999997
10	6	8	Outgoing	2004-12-02 21:32:29.999998
10	2	9	Outgoing	2004-12-03 01:28:53.000005
10	2	31	Outgoing	2004-12-04 12:28:19.999996
10	2	195	Incoming	2004-12-04 13:24:21.999996
10	6	245	Incoming	2004-12-04 14:00:40.000001
10	6	0	Outgoing	2004-12-04 14:22:18.999996
10	6	90	Incoming	2004-12-04 14:35:57.000005
10	6	5	Outgoing	2004-12-04 15:58:14.000002
10	6	8	Outgoing	2004-12-04 15:58:44
10	6	33	Outgoing	2004-12-04 16:04:06.000003
10	2	198	Incoming	2004-12-05 13:34:03.999998
10	6	112	Incoming	2004-12-05 14:27:50.000001
10	6	20	Incoming	2004-12-05 18:17:30.999996
10	6	333	Incoming	2004-12-06 21:02:56.999999
10	2	156	Incoming	2004-12-06 21:38:51.999998
10	6	61	Incoming	2004-12-06 21:47:01.000001
10	2	35	Outgoing	2004-12-07 21:39:17.999998
11	13	81	Outgoing	2004-11-13 07:37:27.999997
11	13	126	Incoming	2004-12-12 15:52:33.999995
11	13	97	Incoming	2004-12-17 08:27:41
13	11	95	Outgoing	2004-11-21 12:05:27
13	11	338	Incoming	2004-11-21 12:21:20.999995
13	11	149	Incoming	2004-12-05 15:26:42.000004
13	11	126	Outgoing	2004-12-12 22:45:16.999998
13	11	97	Outgoing	2004-12-17 15:20:22.000004
14	19	35	Outgoing	2004-09-27 10:20:57.999996
14	19	63	Outgoing	2004-09-28 09:52:29.999997
14	19	167	Outgoing	2004-09-28 12:04:01.000004
14	19	61	Outgoing	2004-10-09 07:19:17.999995
14	19	2	Outgoing	2004-10-09 11:16:22.000001
14	19	24	Outgoing	2004-10-09 11:18:15.000002
14	19	110	Outgoing	2004-10-09 11:19:09.000001
14	19	70	Outgoing	2004-10-09 12:30:51.000002
14	19	98	Outgoing	2004-10-09 15:52:29.000002
14	19	155	Incoming	2004-10-09 19:46:42
14	19	22	Outgoing	2004-10-09 20:40:36
14	19	5	Incoming	2004-10-09 20:59:58.999999
14	19	60	Outgoing	2004-10-14 17:40:21.999996
14	19	32	Outgoing	2004-10-14 17:41:31.999998
14	19	27	Outgoing	2004-10-14 17:55:41
14	19	36	Outgoing	2004-10-14 23:41:46.000003
14	19	51	Outgoing	2004-10-16 16:34:33.000001
14	19	21	Incoming	2004-10-16 16:41:52.000004
14	19	22	Outgoing	2004-10-17 10:42:42.000004
14	19	29	Outgoing	2004-10-19 20:14:03.999995
14	19	24	Outgoing	2004-10-20 09:47:32.999998
14	19	35	Outgoing	2004-10-20 18:18:05.000002
14	19	24	Outgoing	2004-10-27 13:48:01.000004
14	19	0	Outgoing	2004-10-30 18:51:15.000001
14	19	23	Outgoing	2004-11-01 13:25:09.000003
14	19	0	Outgoing	2004-11-01 16:44:30.999996
14	19	71	Outgoing	2004-11-04 15:01:13
14	19	37	Incoming	2004-11-04 15:02:03
14	19	18	Incoming	2004-11-04 17:53:14.000003
14	15	17	Outgoing	2004-11-06 17:32:02.999997
14	15	114	Outgoing	2004-11-06 17:32:48.999999
14	19	23	Outgoing	2004-11-10 13:24:13.999999
14	19	22	Outgoing	2004-11-10 13:28:31.999998
14	15	120	Outgoing	2004-11-13 21:37:33.999998
14	19	23	Outgoing	2004-11-18 17:13:07.999997
14	19	25	Outgoing	2004-11-21 12:55:01.000002
14	19	34	Outgoing	2004-11-24 19:38:25
14	19	24	Outgoing	2004-11-24 19:46:38.999996
14	19	14	Incoming	2004-12-07 10:47:26.999997
14	19	60	Incoming	2004-12-07 10:48:14.999998
14	19	46	Outgoing	2004-12-09 11:55:50.999996
14	19	395	Outgoing	2004-12-12 21:24:51.999998
14	15	84	Outgoing	2004-12-16 15:44:53.999996
15	14	10	Incoming	2004-11-06 17:33:07.999996
15	14	106	Incoming	2004-11-06 17:33:48
15	14	55	Outgoing	2004-11-13 21:38:10.999999
15	14	109	Incoming	2004-11-13 21:38:40.000003
15	19	50	Incoming	2004-12-13 21:33:19.999998
15	19	18	Incoming	2004-12-13 21:51:43
15	19	27	Incoming	2004-12-15 17:55:46.000003
15	19	26	Incoming	2004-12-15 18:07:27.000003
15	19	21	Outgoing	2004-12-15 18:40:05.000004
15	19	8	Outgoing	2004-12-15 18:40:55.999999
15	14	0	Outgoing	2004-12-15 18:42:45.000001
15	19	27	Outgoing	2004-12-15 18:43:13
15	14	73	Incoming	2004-12-16 15:44:25.999997
16	2	59	Outgoing	2004-10-01 18:17:04.999996
16	2	27	Outgoing	2004-10-01 18:31:09.000005
16	2	21	Outgoing	2004-10-01 19:03:57.999997
16	2	25	Outgoing	2004-10-01 19:04:38.000001
16	2	968	Incoming	2004-10-06 22:00:16.999998
16	2	46	Incoming	2004-11-05 18:06:19
16	2	36	Outgoing	2004-11-16 21:00:56.000001
16	2	40	Outgoing	2004-11-16 21:44:42.999995
16	2	18	Outgoing	2004-11-30 20:15:30.000002
17	1	42	Incoming	2004-09-23 20:59:32.000004
17	1	9	Incoming	2004-09-23 21:02:16
17	1	27	Incoming	2004-09-23 21:21:18.000002
17	1	161	Outgoing	2004-09-23 21:37:22.000003
17	4	14	Incoming	2004-09-24 13:55:08.000001
17	4	58	Incoming	2004-09-25 16:46:12.999996
17	4	26	Outgoing	2004-09-25 17:14:42
17	4	42	Incoming	2004-09-25 17:19:14.999998
17	4	103	Incoming	2004-09-25 22:31:37
17	4	57	Outgoing	2004-09-26 11:54:54.000003
17	4	34	Incoming	2004-09-26 16:58:28.999997
17	4	105	Incoming	2004-09-26 17:00:58.999998
17	4	3	Outgoing	2004-09-27 14:07:41.999995
17	46	27	Incoming	2004-09-28 11:21:31.000005
17	4	0	Outgoing	2004-09-29 22:02:46.999999
17	4	0	Outgoing	2004-09-29 22:02:58
17	4	0	Outgoing	2004-09-29 22:03:18.000002
17	4	0	Outgoing	2004-09-30 18:41:10.000004
17	4	52	Incoming	2004-09-30 18:52:59
17	4	11	Outgoing	2004-09-30 18:59:15.000003
17	4	331	Outgoing	2004-09-30 19:26:18
17	4	10	Incoming	2004-09-30 19:47:41.999996
17	4	179	Incoming	2004-10-01 16:56:35.999997
17	4	107	Outgoing	2004-10-01 17:00:10.000003
17	4	30	Incoming	2004-10-01 19:14:29.999998
17	4	108	Outgoing	2004-10-01 21:44:49.999997
17	4	105	Outgoing	2004-10-01 23:05:07.999996
17	0	11	Outgoing	2004-10-02 22:35:10.000002
17	4	10	Outgoing	2004-10-02 22:50:57.000005
17	4	103	Outgoing	2004-10-06 14:51:38.999995
17	4	43	Incoming	2004-10-12 21:06:06
17	4	42	Incoming	2004-10-12 21:09:29.000005
17	4	20	Incoming	2004-10-12 21:50:14
17	4	113	Incoming	2004-10-12 22:54:36.999998
17	4	13	Incoming	2004-10-12 23:57:24.999999
17	1	99	Incoming	2004-10-13 10:48:40.000004
17	0	29	Incoming	2004-10-13 22:19:00.999997
17	4	40	Incoming	2004-10-15 19:59:01.000005
17	0	25	Incoming	2004-10-15 22:02:00.000003
17	4	0	Outgoing	2004-10-16 01:03:42.999997
17	4	2	Outgoing	2004-10-16 01:30:35.999999
17	0	30	Outgoing	2004-10-16 02:05:16.999997
17	0	45	Outgoing	2004-10-16 23:15:48.999999
17	46	160	Outgoing	2004-10-18 18:52:07.000001
17	1	31	Outgoing	2004-10-19 11:42:36.999998
17	4	170	Incoming	2004-10-19 20:52:13.999996
17	4	45	Outgoing	2004-10-19 20:56:36.000003
17	4	0	Outgoing	2004-10-19 23:12:11.000005
17	4	178	Incoming	2004-10-19 23:17:30.999999
17	4	460	Incoming	2004-10-20 00:18:31.000002
17	1	104	Outgoing	2004-10-20 17:51:17.000004
17	46	82	Outgoing	2004-10-20 19:33:24.999998
17	4	46	Outgoing	2004-10-20 19:36:24.000003
17	1	42	Incoming	2004-10-20 20:56:16.999996
17	0	48	Outgoing	2004-10-20 23:08:16.999997
17	46	122	Incoming	2004-10-20 23:20:47.999997
17	4	40	Incoming	2004-10-20 23:27:09.000002
17	4	0	Outgoing	2004-10-20 23:45:56.000005
17	4	0	Outgoing	2004-10-20 23:46:30.999996
17	46	70	Incoming	2004-10-20 23:58:29.000004
17	4	7	Outgoing	2004-10-21 00:00:08
17	4	0	Incoming	2004-10-21 00:08:41.000004
17	4	17	Outgoing	2004-10-21 00:14:35.000005
17	1	47	Outgoing	2004-10-21 15:29:11.999995
17	4	9	Outgoing	2004-10-21 17:31:04.000005
17	4	0	Outgoing	2004-10-21 18:04:07.999996
17	0	23	Incoming	2004-10-21 18:51:59.000004
17	4	84	Incoming	2004-10-21 19:31:07.000002
17	4	196	Outgoing	2004-10-21 20:51:38.999995
17	0	13	Outgoing	2004-10-21 20:55:13.999996
17	0	45	Incoming	2004-10-21 20:55:48.000002
17	4	29	Outgoing	2004-10-23 01:52:34.000002
17	4	4	Outgoing	2004-10-23 17:35:59.000004
17	0	48	Outgoing	2004-10-23 17:37:06.999997
17	4	284	Outgoing	2004-10-23 18:06:59.999998
17	4	32	Outgoing	2004-10-23 20:52:35.999998
17	4	7	Outgoing	2004-10-23 21:52:22
17	4	8	Outgoing	2004-10-23 21:57:24.000001
17	4	51	Outgoing	2004-10-23 21:59:17.000002
17	4	30	Incoming	2004-10-23 22:21:45.000003
17	4	77	Incoming	2004-10-23 22:40:27.999997
17	4	454	Incoming	2004-10-24 01:09:27.999997
17	4	8	Outgoing	2004-10-24 01:30:08
17	4	775	Incoming	2004-10-24 01:30:22.000005
17	4	6	Outgoing	2004-10-25 23:00:55
17	4	67	Outgoing	2004-10-25 23:07:41.000001
17	4	55	Incoming	2004-10-26 14:26:08.999996
17	46	29	Outgoing	2004-10-26 16:41:58.000001
17	4	4	Outgoing	2004-10-27 19:46:25.999996
17	4	93	Incoming	2004-10-27 20:31:21.000003
17	4	70	Incoming	2004-10-27 20:33:40.000004
17	0	23	Outgoing	2004-10-27 20:40:32.000002
17	4	44	Incoming	2004-10-27 20:41:50.000001
17	0	66	Outgoing	2004-10-27 21:17:21
17	46	36	Incoming	2004-10-27 21:47:47.000003
17	0	28	Incoming	2004-10-28 00:02:10.000002
17	0	9	Outgoing	2004-10-28 00:49:33.000001
17	0	46	Incoming	2004-10-28 00:59:11.999999
17	46	10	Incoming	2004-10-29 16:14:42.999998
17	0	25	Incoming	2004-10-29 22:07:43.000003
17	0	54	Outgoing	2004-10-30 10:35:19.000003
17	0	70	Incoming	2004-10-30 11:19:40.999998
17	4	56	Incoming	2004-10-30 17:46:19.999995
17	4	126	Incoming	2004-10-30 18:46:05.999997
17	4	27	Outgoing	2004-10-30 18:56:41.000003
17	4	11	Incoming	2004-10-30 19:14:53.000004
17	4	30	Outgoing	2004-10-30 19:27:32.000001
17	4	23	Outgoing	2004-10-30 19:33:45
17	0	46	Incoming	2004-10-30 22:46:58.999998
17	4	25	Incoming	2004-10-30 23:30:50
17	4	8	Outgoing	2004-10-30 23:33:18.000002
17	4	9	Outgoing	2004-10-30 23:35:06
17	4	282	Incoming	2004-10-31 00:29:46.000002
17	4	121	Incoming	2004-10-31 01:24:43.999997
17	1	35	Incoming	2004-10-31 08:36:16.000002
17	4	144	Incoming	2004-10-31 10:30:13.000003
17	4	62	Outgoing	2004-10-31 10:35:04.000004
17	4	24	Incoming	2004-10-31 12:05:34.000002
17	4	12	Outgoing	2004-10-31 13:42:24.999996
17	4	0	Outgoing	2004-10-31 14:18:26.999997
17	4	8	Outgoing	2004-10-31 14:23:54.999998
17	4	10	Incoming	2004-10-31 14:34:23.999996
17	1	110	Outgoing	2004-11-01 10:59:01.999999
17	1	42	Incoming	2004-11-01 20:44:16.999999
17	1	157	Incoming	2004-11-02 16:01:29
17	1	9	Incoming	2004-11-02 16:57:10.999998
17	1	10	Incoming	2004-11-02 17:02:14.999999
17	1	62	Outgoing	2004-11-02 21:53:10.999996
17	1	28	Outgoing	2004-11-03 11:42:36.999998
17	1	17	Incoming	2004-11-03 11:56:51.999997
17	1	8	Outgoing	2004-11-03 12:12:59.999997
17	1	78	Outgoing	2004-11-03 12:13:21.999998
17	1	3	Outgoing	2004-11-03 12:16:49.999997
17	1	26	Incoming	2004-11-03 21:47:10.000002
17	4	6	Outgoing	2004-11-04 16:27:52.000004
17	4	6	Incoming	2004-11-05 22:16:43.000001
17	4	7	Outgoing	2004-11-06 19:44:24.000004
17	4	106	Incoming	2004-11-06 20:09:38
17	4	102	Incoming	2004-11-06 21:36:04.000004
17	46	329	Outgoing	2004-11-11 13:36:04
17	4	0	Outgoing	2004-11-11 19:55:54.999998
17	4	0	Outgoing	2004-11-11 19:58:13.000004
17	4	30	Outgoing	2004-11-11 19:59:01.000005
17	4	632	Outgoing	2004-11-12 12:30:01.000001
17	4	7	Outgoing	2004-11-12 19:00:20.000002
17	0	52	Outgoing	2004-11-12 19:00:53.000004
17	4	6	Outgoing	2004-11-12 19:03:18.999997
17	4	28	Incoming	2004-11-12 19:03:59.999996
17	0	9	Incoming	2004-11-12 19:04:36.000002
17	4	24	Incoming	2004-11-13 20:33:01.000004
17	4	0	Outgoing	2004-11-16 21:47:32.000004
17	4	168	Outgoing	2004-11-16 21:48:13.999997
17	4	72	Outgoing	2004-11-16 21:51:19
17	46	276	Incoming	2004-11-18 18:18:05.999997
17	4	9	Outgoing	2004-11-19 18:44:12.000002
17	4	20	Outgoing	2004-11-20 17:36:23.000005
17	4	0	Outgoing	2004-11-26 12:15:44.999997
17	4	76	Outgoing	2004-11-26 14:36:46.999995
17	0	27	Outgoing	2004-11-26 17:49:22.999998
17	0	30	Incoming	2004-11-26 18:09:11.000002
17	0	2	Outgoing	2004-11-26 19:08:24.999997
17	0	31	Outgoing	2004-11-26 19:09:07
17	0	77	Outgoing	2004-11-26 19:17:33.000002
17	0	11	Outgoing	2004-11-26 20:06:25.000001
17	0	4	Outgoing	2004-11-26 20:11:45.999999
17	0	186	Outgoing	2004-11-29 21:32:53.999998
17	4	169	Incoming	2004-11-30 23:23:00.999999
17	4	66	Outgoing	2004-11-30 23:27:42.000004
17	4	50	Outgoing	2004-12-01 14:45:32.000004
17	4	10	Incoming	2004-12-02 05:30:09.000001
17	0	6	Outgoing	2004-12-02 05:33:29.000003
17	4	0	Outgoing	2004-12-02 07:07:34.999996
17	0	47	Outgoing	2004-12-04 16:58:08.000001
17	0	31	Outgoing	2004-12-04 18:29:48.000001
17	0	14	Outgoing	2004-12-04 19:14:16.000004
17	4	39	Outgoing	2004-12-05 11:58:07.999997
17	0	33	Outgoing	2004-12-11 03:19:12.999996
17	4	43	Incoming	2004-12-16 22:14:48.999996
17	4	16	Incoming	2004-12-17 00:15:40.000004
17	4	137	Outgoing	2004-12-17 00:24:53.000002
17	4	15	Incoming	2004-12-17 00:50:56.999998
17	0	31	Outgoing	2004-12-17 01:32:38.999996
17	4	57	Outgoing	2004-12-17 12:33:58.999998
17	0	6	Outgoing	2004-12-17 19:03:01.999999
17	4	163	Outgoing	2004-12-17 19:03:33.000001
17	4	56	Outgoing	2004-12-17 19:12:27.000002
17	0	77	Incoming	2004-12-17 19:25:55.999999
17	4	24	Outgoing	2004-12-17 20:38:26.000001
17	4	27	Outgoing	2004-12-17 21:32:03.999998
17	4	16	Outgoing	2004-12-18 03:18:03.999998
17	4	19	Incoming	2004-12-18 15:15:11.000001
17	4	20	Incoming	2004-12-18 17:16:18.999997
17	4	20	Outgoing	2004-12-20 18:57:24.000001
17	4	84	Outgoing	2004-12-21 19:09:57.000001
17	4	6	Outgoing	2004-12-22 14:50:48
17	4	310	Outgoing	2004-12-25 15:53:23.000001
17	4	85	Outgoing	2004-12-26 20:02:29.999998
17	4	67	Outgoing	2004-12-27 16:56:15
17	4	24	Outgoing	2004-12-28 21:53:28.000004
17	4	13	Outgoing	2004-12-28 22:59:39
17	4	46	Outgoing	2004-12-31 03:36:53
17	4	3	Outgoing	2004-12-31 12:46:18.999997
17	4	95	Incoming	2004-12-31 13:22:46.000004
17	4	36	Incoming	2004-12-31 13:56:41
17	4	11	Outgoing	2004-12-31 14:10:16.000005
17	4	34	Incoming	2005-01-01 01:23:09
17	4	34	Incoming	2005-01-01 03:51:41.999995
17	4	0	Outgoing	2005-01-01 05:35:13.999997
17	4	27	Outgoing	2005-01-02 01:28:59.999997
17	4	133	Incoming	2005-01-02 01:45:31.000003
17	4	7	Outgoing	2005-01-02 02:09:13.999999
17	4	6	Outgoing	2005-01-02 02:56:12.999997
17	4	0	Outgoing	2005-01-02 03:14:02.999997
17	0	38	Outgoing	2005-01-04 03:50:08.000002
17	0	8	Outgoing	2005-01-04 03:50:58.000003
17	4	29	Outgoing	2005-01-05 23:15:56.999996
17	4	122	Outgoing	2005-01-05 23:59:34.000004
17	4	0	Outgoing	2005-01-06 01:01:06.000004
17	4	32	Outgoing	2005-01-06 01:11:35.000002
17	4	127	Incoming	2005-01-06 01:58:52.000003
17	4	0	Incoming	2005-01-06 02:05:29.999997
17	4	14	Incoming	2005-01-06 02:05:59.999995
18	19	12	Incoming	2004-10-09 13:19:54.000001
18	19	24	Outgoing	2004-10-09 13:22:05.000005
18	49	0	Outgoing	2004-10-26 17:30:42.000004
18	49	1	Outgoing	2004-10-30 19:54:42.000002
18	49	29	Outgoing	2004-10-30 20:30:42.000004
18	49	61	Outgoing	2004-10-30 21:19:03
18	49	168	Incoming	2004-10-30 21:19:12.000001
18	49	0	Outgoing	2004-11-11 20:36:57.999996
18	49	306	Outgoing	2004-11-11 20:37:32.999997
18	49	134	Incoming	2004-11-12 21:33:12.000001
18	49	10	Outgoing	2004-11-12 23:41:05.000004
18	49	2	Outgoing	2004-11-12 23:48:30.000004
18	49	140	Outgoing	2004-11-12 23:55:48.999997
18	49	0	Incoming	2004-11-19 16:58:52.000003
